SALES_ITEM_SK,SALES_ITEM_KEY,SALES_ITEM_DESC,SALES_ITEM_NM,SALES_ITEM_CATEGORY,PRODUCT_ITEM_NAME,PRODUCT_TYPE,MENU_TYPE,BUNDLE_TYPE,EVENT,DISCONTINUED_DATE,MODIFIED_TS,MEAT_BLOCK_FK,DIM_MARKET_FK
6278,920693,Signature Grilled Chicken (1 pc),1pc Grilled chicken,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Ala Carte,Unknown,NULL,52:44.5,21,1
6279,920735,Halloween Feast - 6 pcs Chicken (Original Recipe / Hot & Crispy) - 2 Zingers - 5 Hot & Crispy Tenders (w/ 2 dipping sauces) - 3 med Whipped Potato,2 Zinger + 6pcs (COB) Halloween Feast,Chicken-on-bone,Classic COB,Permanent,LTO: Occasional,Group Meal,Unknown,NULL,31:08.4,6,1
6280,920594,Chicken Tuesday (All Zones) - 6 pcs Chicken (choice of O.R. / H.C.),6pcs Chicken Tuesday (COB),Chicken-on-bone,Classic COB,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,31:08.4,6,1
6281,920595,"6 pcs Meal (Zone C/H, SP & NTU) - 6 pcs Chicken (choice of O.R. / H.C.) - 2 Cheese Fries (open for sides change) - 2 reg Pepsi Black  (open for Drinks trade-up/change)",6pcs Chicken Tuesday (COB),Chicken-on-bone,Classic COB,Permanent,LTO: Disruptive Value,Buddy Meal,Unknown,NULL,31:08.4,6,1
6282,920596,6 pcs Meal (Zone A) - 6 pcs Chicken (choice of O.R. / H.C.) - 2 Cheese Fries (open for sides change) - 2 med Pepsi Black  (open for Drinks trade-up/change),6pcs Chicken Tuesday (COB) + Cheese Fries,Chicken-on-bone,Classic COB,Permanent,LTO: Disruptive Value,Buddy Meal,Unknown,NULL,31:08.4,6,1
6283,920604,Chicken Tuesday - 6 pcs Chicken (choice of Original Recipe / Hot & Crispy) ,6pcs Chicken Tuesday (COB),Chicken-on-bone,Classic COB,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,31:08.4,6,1
6284,920605,Chicken Tuesday 'N Cheese Fries - 6 pcs Chicken (choice of Original Recipe / Hot & Crispy) - 2 Cheese Fries ,6pcs Chicken Tuesday (COB) + Cheese Fries,Chicken-on-bone,Classic COB,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,31:08.4,6,1
6285,920820,Hearty Platter for 3 - 1 Riser w/ Egg - 1 O.R. Twister - 1 Pancakes Platter - 3 Hash Brown,1 Pancakes Platter + 1 O.R Twister + 1 Riser (w Egg) (Hearty Platter for 3),Platters & Pancakes,Pancakes/Twister/Riser,Permanent,LTO: Occasional,Group Meal,Unknown,NULL,47:07.4,15,1
6286,920837,2 Meals for $10.50 - 2 Riser w Egg - 2 Nestle White Coffee,2 Riser Meal w Egg (2 Meals for $10.50),Burgers & Twisters,Riser Burger w Egg,Permanent,LTO: Occasional,Buddy Meal,Unknown,NULL,47:07.4,15,1
6287,920857,Grilled Chicken Meal - 1 Grilled Chicken - 6 pcs Nuggets (w 1 Dipping Sauce) - 1 med Fries (open for Sides trade-up/change) - 1 reg Pepsi Black (open for Drinks trade-up/change),1 Grilled Chicken Meal,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Individual Meal,Unknown,NULL,53:55.1,21,1
6288,920869,Grilled Chicken Meal (Zone A) - 1 Grilled Chicken - 6 pcs Nuggets (w 1 Dipping Sauce) - 1 med Fries (open for Sides trade-up/change) - 1 med Pepsi Black (open for Drinks trade-up/change),1 Grilled Chicken Meal,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Individual Meal,Unknown,NULL,47:07.4,21,1
6289,920801,2 for $4.95 - 1 Original Recipe Porridge - 1 Riser with egg,1 Porridge + 1 Riser (w Egg) (2 for $4.95),Porridge,Original Porridge/Riser,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,15,1
6290,920868,Grilled Chicken Meal - 1 Grilled Chicken - 6 pcs Nuggets (w 1 Dipping Sauce) - 1 med Fries (open for Sides trade-up/change) - 1 reg Pepsi Black (open for Drinks trade-up/change),1 Grilled Chicken Meal,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Individual Meal,Unknown,NULL,53:55.1,21,1
6291,920847,Grilled Chicken Meal (Zone A) - 1 Grilled Chicken - 6 pcs Nuggets (w 1 Dipping Sauce) - 1 med Fries (open for Sides trade-up/change) - 1 med Pepsi Black (open for Drinks trade-up/change),1 Grilled Chicken Meal,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Individual Meal,Unknown,NULL,53:55.1,21,1
6292,920858,Grilled Chicken Meal (Zone A) - 1 Grilled Chicken - 6 pcs Nuggets (w 1 Dipping Sauce) - 1 med Fries (open for Sides trade-up/change) - 1 med Pepsi Black (open for Drinks trade-up/change),1 Grilled Chicken Meal,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Individual Meal,Unknown,NULL,53:55.1,21,1
6293,920870,Grilled Chicken Buddy Meal - 1 Grilled Chicken - 3 pcs Chicken (Flossy Crunch / Original Recipe / Hot & Crispy) - 5 pcs Hot and Crispy Tenders (w 2 Dipping Sauces) - 2 med Whipped Potato (open for Sides trade-up/change) - 2 reg Pepsi Black (open for Drinks trade-up/change),1 Grilled Chicken + 3pcs (Flossy Crunch) Buddy Meal,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Buddy Meal,Unknown,NULL,53:55.1,21,1
6294,920776,Zinger Meal (Zone H) - 1 Zinger - 1 med Fries - 1 reg Pepsi Black,1 Zinger Meal,Portables,Zinger Burger,Permanent,LTO: LSM,Individual Meal,Unknown,NULL,47:07.4,13,1
6295,920803,$3 Meal Completer - 1 White Coffee - 1 Hash Brown,Meal Completer (White Coffee),Breakfast Sides,Hashbrown,Permanent,LTO: Occasional,Add-on,Unknown,NULL,47:07.4,1,1
6296,920871,Grilled Chicken Buddy Meal (Zone A) - 1 Grilled Chicken - 3 pcs Chicken (Flossy Crunch / Original Recipe / Hot & Crispy) - 5 pcs Hot and Crispy Tenders (w 2 Dipping Sauces) - 2 med Whipped Potato (open for Sides trade-up/change) - 2 med Pepsi Black (open for Drinks trade-up/change),1 Grilled Chicken + 3pcs (Flossy Crunch) Buddy Meal,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Buddy Meal,Unknown,NULL,53:55.1,21,1
6297,920838,Hearty Platter for 3 - 1 Riser w/ Egg - 1 O.R. Twister (open to change to American Twister) - 1 Pancakes Platter - 2 Hash Brown,1 Riser (w Egg) + 1 O.R Twister+ 1 Pancakes Platter (Hearty Platter for 3),Burgers & Twisters,Twister/RiserEgg/Pancakes Platter,Permanent,LTO: Occassional,Group Meal,Unknown,NULL,47:07.4,15,1
6298,920850,Grilled Chicken,1 Grilled Chicken,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Ala Carte,Unknown,NULL,53:55.1,21,1
6299,920872,Grilled Chicken,1 Grilled Chicken,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Ala Carte,Unknown,NULL,53:55.1,21,1
6300,920859,Grilled Chicken Buddy Meal - 1 Grilled Chicken - 3 pcs Chicken (Flossy Crunch / Original Recipe / Hot & Crispy) - 5 pcs Hot and Crispy Tenders (w 2 Dipping Sauces) - 2 med Whipped Potato (open for Sides trade-up/change) - 2 reg Pepsi Black (open for Drinks trade-up/change),1 Grilled Chicken + 3pcs (Flossy Crunch) Buddy Meal,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Individual Meal,Unknown,NULL,53:55.1,21,1
6301,920802,Riser & Twister Buddy Meal - 1 Riser with egg - 1 Twister (choice of American / OR Twister) - 2 Hash Brown - 2 Coffee,1 Riser (w Egg) + 1 O.R Twister Buddy Meal,Burgers & Twisters,American Twister/RiserEgg,Permanent,LTO: Occasional,Buddy Meal,Unknown,NULL,47:07.4,15,1
6302,920861,Grilled Chicken,1 Grilled Chicken,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Ala Carte,Unknown,NULL,53:55.1,21,1
6303,920848,Grilled Chicken Buddy Meal - 1 Grilled Chicken - 3 pcs Chicken (Flossy Crunch / Original Recipe / Hot & Crispy) - 5 pcs Hot and Crispy Tenders (w 2 Dipping Sauces) - 2 med Whipped Potato (open for Sides trade-up/change) - 2 reg Pepsi Black (open for Drinks trade-up/change),1 Grilled Chicken + 3pcs (Flossy Crunch) Buddy Meal,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Buddy Meal,Unknown,NULL,53:55.1,21,1
6304,920829,Hearty Platter for 3 - 1 Riser w/ Egg - 1 O.R. Twister (open to change to American Twister) - 1 Pancakes Platter - 2 Hash Brown,1 Riser (w Egg) + 1 O.R Twister+ 1 Pancakes Platter (Hearty Platter for 3),Burgers & Twisters,Twister/RiserEgg/Pancakes Platter,Permanent,LTO: Occasional,Group Meal,Unknown,NULL,47:07.4,15,1
6305,920775,Zinger Meal  - 1 Zinger - 1 med Fries - 1 reg Pepsi ,1 Zinger Meal,Portables,Zinger Burger,Permanent,LTO: LSM,Individual Meal,Unknown,NULL,47:07.4,13,1
6306,920828,2 Meals for $10.50 - 2 Riser w Egg - 2 Nestle White Coffee,2 Riser Meal w Egg (2 Meals for $10.50),Burgers & Twisters,Riser Burger w Egg,Permanent,LTO: Occasional,Buddy Meal,Unknown,NULL,47:07.4,15,1
6307,920784,FREE med Fries - 1 med Fries,1 French Fries (Med) (Free),Sides,French Fries,Permanent,LTO: LSM,Ala Carte,Unknown,NULL,47:07.4,1,1
6308,920846,Grilled Chicken Meal - 1 Grilled Chicken - 6 pcs Nuggets (w 1 Dipping Sauce) - 1 med Fries - 1 reg Pepsi Black,1pc Grilled Chicken Meal,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Individual Meal,Unknown,NULL,47:07.4,21,1
6309,920751,1 Colonel Burger (Plain) 3 Pcs Nuggets 1 Reg Whipped Potato,[Catering] 1 Colonel Burger Meal,Portables,Colonel Burger,Permanent,Catering,Individual Meal,Unknown,NULL,47:07.4,15,1
6310,920759,3 Pancakes 2 Hashbrown 1 Pepsi (Can),[Catering] 3 Pancakes Meal,Platters & Pancakes,Pancakes,Permanent,Catering,Individual Meal,Unknown,NULL,47:07.4,1,1
6311,920811,FREE 1pc Hashbrown w any purchase,1 Hash Brown (Free),Breakfast Sides,Hash Brown,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,1,1
6312,920849,Grilled Chicken Buddy Meal (Zone A) - 1 Grilled Chicken - 3 pcs Chicken (Flossy Crunch / Original Recipe / Hot & Crispy) - 5 pcs Hot and Crispy Tenders (w 2 Dipping Sauces) - 2 med Whipped Potato (open for Sides trade-up/change) - 2 med Pepsi Black (open for Drinks trade-up/change),1 Grilled Chicken + 3pcs (Flossy Crunch) Buddy Meal,Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: New Product Launch,Buddy Meal,Unknown,NULL,53:55.1,21,1
6313,920819,2 Meals for $10.50 - 2 Riser w Egg - 2 Nestle White Coffee,2 Riser Meal w Egg (2 Meals for $10.50),Burgers & Twisters,Riser Burger w Egg,Permanent,LTO: Occasional,Buddy Meal,Unknown,NULL,47:07.4,15,1
6314,920251,Sjora Mango Peach (Med) > Sjora Stawberry Kiwi (Med),Sjora (Med),Beverage,Sjora Strawberry Kiwi,Permanent,Permanent: Standard,Trade-up,Unknown,NULL,47:12.1,1,1
6315,9999997,Pick Up Option,Pick Up Option,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,NULL,47:07.4,1,1
6316,920881,Turkey Baconized Zinger Meal (Zone A) - 1 Turkey Baconized Zinger - 1 med Fries - 1 med Pepsi Black,1 Turkey Baconized Zinger Meal,Portables,Turkey Baconized Zinger,LTO,LTO: LSM,Individual Meal,Unknown,NULL,47:07.4,13,1
6317,920887,Turkey Baconised Zinger Family Feast + 1DIP (Zone A) - 2 Turkey Baconized Zinger - 5 pcs Chicken (Original Recipe / Hot & Crispy) - 6 pcs Nuggets (w/ 1 tubs sauce) - 2 med Whipped Potato - 4 med Pepsi black,2 Turkey Baconized Zinger + 5pcs (COB) Family Feast,Portables,Turkey Baconized Zinger,LTO,LTO: LSM,Group Meal,Unknown,NULL,47:07.4,13,1
6318,920902,1-for-1 ALC Zinger - 2 Zinger,1-For-1 Zinger,Portables,Zinger Burger,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,13,1
6319,920895,1-for-1 ALC Zinger - 2 Zinger,1-For-1 Zinger,Portables,Zinger Burger,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,13,1
6320,920883,Turkey Baconized Zinger Box (Zone A) - 1 Turkey Baconized Zinger - 1 pc Chicken (Original Recipe / Hot & Crispy) - 1 reg Fries - 1 reg Whipped Potato - 1 med Pepsi Black,1 Turkey Baconized Zinger + 1pc (COB) Box,Portables,Turkey Baconized Zinger,LTO,LTO: LSM,Box Meal,Unknown,NULL,47:07.4,13,1
6321,920886,Turkey Baconised Zinger Family Feast + 1DIP - 2 Turkey Baconized Zinger - 5 pcs Chicken (Original Recipe / Hot & Crispy) - 6 pcs Nuggets (w/ 1 tubs sauce) - 2 med Whipped Potato - 4 reg Pepsi black,2 Turkey Baconized Zinger + 5pcs (COB) Family Feast,Portables,Turkey Baconized Zinger,LTO,LTO: LSM,Group Meal,Unknown,NULL,47:07.4,13,1
6322,920880,Turkey Baconized Zinger Meal - 1 Turkey Baconized Zinger - 1 med Fries - 1 reg Pepsi Black ,1 Turkey Baconized Zinger Meal,Portables,Turkey Baconized Zinger,LTO,LTO: LSM,Individual Meal,Unknown,NULL,53:55.1,19,1
6323,920882,Turkey Baconized Zinger Box - 1 Turkey Baconized Zinger - 1 pc Chicken (Original Recipe / Hot & Crispy) - 1 reg Fries - 1 reg Whipped Potato - 1 reg Pepsi Black,1 Turkey Baconized Zinger + 1pc (COB) Box,Portables,Turkey Baconized Zinger,LTO,LTO: LSM,Box Meal,Unknown,NULL,47:07.4,13,1
6324,920885,Turkey Baconized Zinger Buddy Meal+1DIP (Zone A) - 1 Turkey Baconized Zinger - 2 pcs Chicken (Original Recipe / Hot & Crispy) - 3 pcs HC Tenders (w/ 1 tubs sauce) - 2 med Whipped Potato - 2 med Pepsi Black,1 Turkey Baconized Zinger + 2pcs (COB) Buddy Meal,Portables,Turkey Baconized Zinger,LTO,LTO: LSM,Buddy Meal,Unknown,NULL,47:07.4,13,1
6325,920884,Turkey Baconized Zinger Buddy Meal+1DIP - 1 Turkey Baconized Zinger - 2 pcs Chicken (Original Recipe / Hot & Crispy) - 3 pcs HC Tenders (w/ 1 tubs sauce) - 2 med Whipped Potato - 2 reg Pepsi Black,1 Turkey Baconized Zinger + 2pcs (COB) Buddy Meal,Portables,Turkey Baconized Zinger,LTO,LTO: LSM,Buddy Meal,Unknown,NULL,47:07.4,13,1
6326,920793,1 Turkey Baconized Zinger,1 Turkey Baconized Zinger,Portables,Turkey Baconized Zinger,LTO,LTO: LSM,Ala Carte,Unknown,NULL,53:55.1,19,1
6327,920995,6pcs Nuggets (w/ 1 Dipping Sauce),6pcs Nuggets,Non-COB Protein,Nugget,Permanent,LTO: Occasional,Ala Carte,Unknown,NULL,47:07.4,10,1
6328,920973,$1.95 Original Recipe Twister,1 O.R Twister ($1.95),Burgers & Twisters,Original Recipe Twister,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,15,1
6329,920965,$1.95 Famous Potato Bowl,1 Famous Potato Bowl ($1.95),Bowls & Rice,Famous Potato Bowl,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,1,1
6330,920996,$11 Bundle - 3pcs Chicken (Original Recipe / Hot & Crispy) - 2 Zinger,2 Zinger + 3pcs (COB) ($11 Bundle),Portables,Zinger Burger,Permanent,LTO: Occasional,Group Meal,Unknown,NULL,47:07.4,13,1
6331,921029,$5 Bundle - 1 pc Chicken (Original Recipe / Hot & Crispy) - 1 med Whipped Potato,1pc COB ($5 Bundle),Chicken-on-bone,Classic COB,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,6,1
6332,920920,All-Chicken Bucket - 8pcs,8pcs All-Chicken Bucket,Chicken-on-bone,Classic COB,Permanent,Permanent: Standard,Ala Carte,Unknown,NULL,47:07.4,6,1
6333,920912,Variety Bundle - 5 pcs Chicken (Choice of O.R. or H.C.) - 3 pcs Hot & Crispy Tenders ,5pcs (COB) + 3pcs Tenders Variety Bundle,Chicken-on-bone,Classic COB,Permanent,LTO: LSM,Buddy Meal,Unknown,NULL,47:07.4,6,1
6334,920911,5pcs Tenders Meal - 5 pcs Hot & Crispy Tenders - 1 reg Whipped Potato - 1 reg Coleslaw  - 1 reg Pepsi,5pcs Tenders Meal,Non-COB Protein,Hot & Crispy Tender,Permanent,LTO: LSM,Individual Meal,Unknown,NULL,47:07.4,16,1
6335,920933,$1 drink add-on - 1 reg Pepsi (open to drinks change),Drinks Add-on $1 (DI/TA) Reg Pepsi,Beverage,Reg Pepsi ,Permanent,LTO: LSM,Add-on,Unknown,NULL,47:07.4,1,1
6336,920785,Free med Fries - 1 med Fries,1 French Fries (Med) (Free),Sides,French Fries,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,1,1
6337,920910,3pcs Tenders Meal - 3 pcs Hot & Crispy Tenders - 1 reg Whipped Potato) - 1 reg Coleslaw - 1 reg Pepsi,3pcs Tenders Meal,Non-COB Protein,Hot & Crispy Tender,Permanent,LTO: LSM,Individual Meal,Unknown,NULL,47:07.4,16,1
6338,920941,1 pc Chicken Meal - 1 pc Chicken - 3 pcs Nuggets - 1 reg Whipped Potato - 1 reg Pepsi,1pc COB Meal,Chicken-on-bone,Classic COB,Permanent,LTO: LSM,Individual Meal,Unknown,NULL,47:07.4,6,1
6339,920931,Nuggets Snackers - 1 Nuggets (4pcs) Snackers,4pcs Nuggets Snackers,Non-COB Protein,Nugget,Permanent,LTO: LSM,Snackers,Unknown,NULL,47:07.4,10,1
6340,920943,1 Tenders Burger,1 Tenders Burger,Portables,Tenders Burger,LTO,LTO: LSM,Ala Carte,Unknown,NULL,47:07.4,18,1
6341,920930,Popcorn Chicken Snackers - 1 Popcorn Chicken Snackers,1 Popcorn Snackers,Non-COB Protein,Popcorn Chicken,Permanent,LTO: LSM,Snacker,Unknown,NULL,47:07.4,17,1
6342,920929,Hot & Crispy Tenders Snackers - 1 Hot & Crispy Tenders (2pcs) Snackers,2pcs Tender Snackers,Non-COB Protein,Hot & Crispy Tender,Permanent,LTO: LSM,Snacker,Unknown,NULL,47:07.4,16,1
6343,920932,Wing Snackers - 1 Wing (1pc)  Snackers,Wing Snackers,Chicken-on-bone,Chicken Wing (COB),Permanent,LTO: LSM,Snacker,Unknown,NULL,47:07.4,21,1
6344,920942,Tenders Burger Meal - 1 Tenders Burger - 1 reg Fries - 1 reg Pepsi,1 Tenders Burger Meal,Portables,Tenders Burger,LTO,LTO: LSM,Individual Meal,Unknown,NULL,47:07.4,18,1
6345,920767,Free Zinger (MOH) - 1 Zinger,1 Zinger Burger (MOH) (Free),Portables,Zinger Burger,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,13,1
6346,921037,2 Grilled for $8.90 - 2 Grliled Chicken,2pcs Grilled Chicken (2 Grilled for $8.90),Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,21,1
6347,920951,2pcs Tango Spice Meal - 2 pcs Chicken (Tango Spice/ Original Recipe / Hot & Crispy) - 1 reg Whipped Potato - 1 reg Coleslaw - 1 reg Sjora Mango Peach,2pcs Meal (Tango Spice),Chicken-on-bone,Tango Spice Chicken,LTO,LTO: LSM,Individual Meal,Unknown,NULL,47:07.4,21,1
6348,920953,5pcs Tango Spice Meal  - 5 pcs Chicken (Tango Spice/ Original Recipe / Hot & Crispy) - 2 reg Whipped Potato - 2 reg Coleslaw - 2 reg Sjora Mango Peach,5pcs Buddy Meal (Tango Spice),Chicken-on-bone,Tango Spice Chicken,LTO,LTO: LSM,Buddy Meal,Unknown,NULL,47:07.4,21,1
6349,920954,8pcs Tango Spice Family Feast +2DIP - 8 pcs Chicken (Tango Spice/ Original Recipe / Hot & Crispy) - 9 pcs Nuggets (w/ 2 tubs sauce) - 2 med Whipped Potato - 2 med Coleslaw,8pcs Family Feast (Tango Spice),Chicken-on-bone,Tango Spice Chicken,LTO,LTO: LSM,Group Meal,Unknown,NULL,47:07.4,21,1
6350,920957,TS > HC Change Tango Spice Chicken to HC Chicken,Tango Spice > H.C,Chicken-on-bone,Classic COB,Permanent,LTO: LSM,Change,Unknown,NULL,47:07.4,6,1
6351,920956,TS > OR Change Tango Spice Chicken to OR Chicken,Tango Spice > O.R,Chicken-on-bone,Classic COB,Permanent,LTO: LSM,Change,Unknown,NULL,47:07.4,6,1
6352,920955,Tango Spice Chicken (1 pc),1pc Tango Spice Chicken,Chicken-on-bone,Tango Spice Chicken,LTO,LTO: LSM,Ala Carte,Unknown,NULL,47:07.4,21,1
6353,920983,Free Zinger - 1 Zinger,1 Zinger Burger (Free),Portables,Zinger Burger,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,13,1
6354,920952,Tango Spice Box   - 2 pcs Chicken (Tango Spice/ Original Recipe / Hot & Crispy) - 2 pcs HC Tenders - 1 reg Whipped Potato - 1 reg Fries - 1 reg Sjora Mango Peach,2pcs Box (Tango Spice),Chicken-on-bone,Tango Spice Chicken,LTO,LTO: LSM,Box Meal,Unknown,NULL,47:07.4,21,1
6355,921038,2 Grilled for $8.90 - 2 Grliled Chicken,2pcs Grilled Chicken (2 Grilled for $8.90),Chicken-on-bone,Signature Grilled Chicken,LTO,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,21,1
6356,921048,All-Chicken Bucket - 15pcs,15pcs All-Chicken Bucket,Chicken-on-bone,Classic COB,Permanent,Permanent: Standard,Ala Carte,Unknown,NULL,47:07.4,6,1
6357,920914,5pcs Tenders Meal - 5 pcs Hot & Crispy Tenders (w/ 2 tubs Dipping Sauce) - 1 reg Whipped Potato - 1 reg Coleslaw - 1 reg Pepsi Black,5pcs Tenders Meal,Non-COB Protein,Hot & Crispy Tender,Permanent,LTO: LSM,Individual Meal,Unknown,NULL,47:07.4,16,1
6358,920913,3pcs Tenders Meal - 3 pcs Hot & Crispy Tenders (w/ 1 tub Dipping Sauce) - 1 reg Whipped Potato - 1 reg Coleslaw - 1 reg Pepsi Black,3pcs Tenders Meal,Non-COB Protein,Hot & Crispy Tender,Permanent,LTO: LSM,Individual Meal,Unknown,NULL,47:07.4,16,1
6359,921047,All-Chicken Bucket - 8pcs,8pcs All-Chicken Bucket,Chicken-on-bone,Classic COB,Permanent,Permanent: Standard,Ala Carte,Unknown,NULL,47:07.4,6,1
6360,921046,All-Chicken Bucket - 5pcs,5pcs All-Chicken Bucket,Chicken-on-bone,Classic COB,Permanent,Permanent: Standard,Ala Carte,Unknown,NULL,47:07.4,6,1
6361,921020,Cheesy Snack 'N Share Feast (+2CHDIP) - 5 pcs Hot & Crispy Tenders - 12 pcs Nuggets - 1 med Fries  - 2  tubs 4oz Cheese Sauce,5pcs Tenders + 12pcs Nuggets Cheesy Snack 'N Share Feast,Non-COB Protein,Hot & Crispy Tender,LTO,LTO: New Product Launch,Ala Carte,Unknown,NULL,47:07.4,16,1
6362,921018,Cheesy Zinger Box - 1 Cheesy Zinger - 1 pc Chicken (Original Recipe/ Hot & Crispy) - 1 reg Whipped Potato - 1 reg Fries  - 1 reg Pepsi Black,1 Cheesy Zinger + 1pc (COB) Box,Portables,Cheesy Zinger,LTO,LTO: New Product Launch,Box Meal,Unknown,NULL,47:07.4,13,1
6363,920982,Free Cheese Fries - 1 Cheese Fries,1 Cheese Fries (Free),Sides,Cheese Fries,Permanent,LTO: Disruptive Value,Ala Carte,Unknown,NULL,47:07.4,1,1
6364,921068,Cheesy Zinger,1 Cheesy Zinger Burger,Portables,Cheesy Zinger,LTO,LTO: New Product Launch,Ala Carte,Unknown,NULL,47:07.4,13,1
6365,921008,Cheesy Snack 'N Share Box (Zone C / H / A/ SP / NTU) - 3 pcs Hot & Crispy Tenders - 6 pcs Nuggets - 1 reg Fries (fixed sides) - 1 tub 4oz Cheese Sauce,3pcs Tenders + 6pcs Nuggets Cheesy Snack 'N Share Box,Non-COB Protein,Hot & Crispy Tender,LTO,LTO: New Product Launch,Ala Carte,Unknown,NULL,47:07.4,16,1
6366,921005,Cheesy Zinger Meal (Zone A) - 1  Cheesy Zinger - 1 med Fries - 1 med Pepsi Black,1 Cheesy Zinger Meal,Portables,Cheesy Zinger,LTO,LTO: New Product Launch,Individual Meal,Unknown,NULL,47:07.4,13,1
6367,921090,Cheesy Zinger Buddy Meal - 1 Cheesy Zinger - 3 pcs Chicken (O.R. / H.C.) - 5 pcs Hot & Crispy Tenders (w/ 2 dipping sauce) - 2 med Whipped Potato - 2 reg Pepsi Black,1 Cheesy Zinger + 3pcs (COB) Buddy Meal,Portables,Cheesy Zinger,LTO,LTO: New Product Launch,Buddy Meal,Unknown,NULL,47:07.4,13,1
6368,921065,Cheesy Zinger Meal (Zone A) - 1 Cheesy Zinger - 3 pcs Nuggets - 1 med Fries - 1 med Pepsi Black ,1 Cheesy Zinger Meal,Portables,Cheesy Zinger,LTO,LTO: New Product Launch,Individual Meal,Unknown,NULL,47:07.4,13,1
6369,921006,Cheesy Zinger Box (Zone C / H / SP / NTU) - 1 Cheesy Zinger - 1 pcs Chicken (Original Recipe / Hot & Crispy) - 1 reg Fries - 1 reg Whipped Potato - 1 reg Pepsi Black,1 Cheesy Zinger + 1pc (COB) Box,Portables,Cheesy Zinger,LTO,LTO: New Product Launch,Box Meal,Unknown,NULL,47:07.4,13,1
6370,921010,1 Cheesy Zinger,1 Cheesy Zinger Burger,Portables,Unknown,LTO,LTO: New Product Launch,Ala Carte,Unknown,NULL,47:07.4,13,1
